,match_id,blue_top,blue_jungle,blue_middle,blue_bottom,blue_support,red_top,red_jungle,red_middle,red_bottom,red_support,blue_win
709,NA1_4628554852,Jayce,Skarner,Syndra,Varus,Ashe,Maokai,JarvanIV,Teemo,Olaf,Senna,True
710,NA1_4621281801,Ornn,Nunu,Ahri,Jinx,Soraka,Darius,Udyr,Orianna,Xayah,Pyke,True
711,NA1_4615822538,Rumble,MonkeyKing,Galio,Zeri,Senna,Jax,Gragas,Yone,Caitlyn,Nami,True
712,NA1_4625405861,Yasuo,Udyr,Galio,Twitch,Milio,Volibear,Zac,Vayne,Seraphine,Senna,False
713,NA1_4623106996,Kennen,LeeSin,Tryndamere,Kaisa,Nautilus,Malphite,Nidalee,Zed,Zeri,Braum,True
714,NA1_4613943230,Sion,LeeSin,Yone,Veigar,Thresh,Gragas,Hecarim,Taliyah,Jinx,Morgana,False
715,NA1_4607984815,LeeSin,Gragas,Yasuo,Caitlyn,Bard,Kennen,JarvanIV,KSante,Jinx,Thresh,False
716,NA1_4630522138,Fiora,Kindred,Ahri,Aphelios,Neeko,Gragas,Hecarim,Karma,Jinx,Leona,True
717,NA1_4631422188,Morgana,MissFortune,Malphite,Kayn,Swain,Zeri,Lulu,Riven,LeeSin,Annie,False
718,NA1_4629589096,Volibear,Vi,Sylas,Xayah,Rakan,KSante,Evelynn,Qiyana,Zeri,Karma,False
719,NA1_4624657028,Nasus,JarvanIV,Talon,Seraphine,Morgana,Quinn,MonkeyKing,Ahri,Jinx,Thresh,False
720,NA1_4630554445,Ornn,Kindred,Karma,Xayah,Blitzcrank,Gwen,Graves,Yasuo,Aphelios,Thresh,False
721,NA1_4628782110,Jax,Graves,Cassiopeia,Twitch,Milio,Jayce,Viego,Katarina,Kaisa,Rakan,True
722,NA1_4627599144,Olaf,Taliyah,JarvanIV,Jinx,Karma,Gangplank,Gragas,Graves,Zeri,Nautilus,False
723,NA1_4628216987,Olaf,Rengar,Cassiopeia,Swain,Senna,Sejuani,MonkeyKing,Irelia,Seraphine,Karma,True
724,NA1_4627119315,Riven,LeeSin,Sylas,Twitch,Pyke,Gangplank,Graves,Cassiopeia,Aphelios,Thresh,False
725,NA1_4612378867,Quinn,Yasuo,Gragas,Aphelios,Lulu,Kennen,Maokai,Tristana,Zeri,Annie,False
726,NA1_4623511075,Poppy,Pantheon,Ahri,Swain,Jinx,KSante,Udyr,Annie,Xayah,Leona,False
727,NA1_4620371293,Poppy,Kindred,Velkoz,Xayah,Annie,Jayce,Talon,Sejuani,Swain,Senna,True
728,NA1_4611923794,Kennen,RekSai,Zilean,Jinx,TahmKench,Jayce,JarvanIV,Zoe,Zeri,Rakan,True
729,NA1_4628066316,Gangplank,Graves,Swain,Aphelios,Thresh,Olaf,Vex,Sylas,Jinx,MasterYi,True
730,NA1_4631930101,Kennen,Graves,Katarina,Ezreal,Nami,Jayce,Udyr,Yasuo,Varus,Sona,False
731,NA1_4616700279,Singed,MonkeyKing,Galio,Jinx,Nautilus,Kennen,LeeSin,Annie,Zeri,Rakan,False
732,NA1_4629547539,Singed,Twitch,Malphite,Jinx,Thresh,Darius,FiddleSticks,Pantheon,Seraphine,Rakan,True
733,NA1_4631235444,Varus,Lulu,Jax,Galio,MasterYi,Rengar,Malphite,Yuumi,Katarina,Zeri,False
734,NA1_4616639867,Nidalee,Jinx,Annie,MonkeyKing,Thresh,Malphite,Karthus,Yone,Aphelios,Rakan,True
735,NA1_4626427989,Irelia,Viego,Cassiopeia,Jinx,Milio,Jax,Ivern,Zoe,Kalista,Blitzcrank,False
736,NA1_4617337403,Gragas,JarvanIV,Pantheon,Seraphine,Senna,Akali,MonkeyKing,AurelionSol,Xayah,Milio,False
737,NA1_4607220544,Jax,Veigar,Taliyah,Khazix,Ziggs,Gragas,JarvanIV,Lucian,MissFortune,Thresh,False
738,NA1_4626112459,MasterYi,Galio,Blitzcrank,Xayah,KSante,Fiora,Morgana,Zed,Kaisa,Nocturne,True
739,NA1_4622909667,Kennen,Graves,Malphite,Zeri,Bard,Jayce,Pantheon,Diana,Jhin,Rakan,False
740,NA1_4621834884,KSante,Vi,Qiyana,Swain,Senna,Fiora,Talon,Yone,Seraphine,Rakan,True
741,NA1_4624867198,Rumble,LeeSin,Jayce,Zeri,Heimerdinger,Malphite,Rengar,AurelionSol,Xayah,Blitzcrank,False
742,NA1_4614875671,Rumble,Khazix,Zoe,Zeri,Blitzcrank,Jayce,MonkeyKing,Veigar,Jinx,Rakan,False
743,NA1_4624515232,Jax,Graves,Sylas,Ziggs,Nautilus,Renekton,MonkeyKing,Tristana,Swain,Thresh,False
744,NA1_4628982079,Sejuani,Viego,Sylas,Jinx,Thresh,KSante,Taric,Jayce,Xayah,Rakan,False
745,NA1_4628036884,Diana,Graves,KSante,Varus,Blitzcrank,Camille,Evelynn,Mordekaiser,Jinx,Thresh,True
746,NA1_4620298840,Gnar,Evelynn,Zed,Kaisa,Leona,Malphite,LeeSin,Ahri,Varus,Nautilus,True
747,NA1_4618295700,Chogath,Gragas,Irelia,Caitlyn,Heimerdinger,Singed,Ivern,Orianna,Draven,Ashe,True
748,NA1_4613096624,Gragas,Khazix,Zilean,Kaisa,Pyke,Jax,Viego,Zoe,Lux,Caitlyn,True
749,NA1_4615716773,Irelia,Khazix,Sylas,Xayah,Milio,Tristana,Karthus,Jayce,Jhin,Renata,False
750,NA1_4617153722,Olaf,Gragas,Yasuo,Zeri,Senna,Malphite,Viego,Swain,Yone,Maokai,True
751,NA1_4617712760,Sion,XinZhao,Cassiopeia,Xayah,Rakan,Mordekaiser,Viego,Lissandra,Lucian,Nami,True
752,NA1_4624761410,Jayce,Viego,Lux,Jinx,TahmKench,Nidalee,MonkeyKing,Syndra,Varus,Thresh,False
753,NA1_4629627887,Darius,Evelynn,Tristana,Swain,Senna,Jax,Lillia,Katarina,Jhin,Karma,True
754,NA1_4629782642,KSante,Karthus,Zed,Draven,Karma,Fiora,Vi,Zoe,Caitlyn,Soraka,False
755,NA1_4630475070,Kennen,Kindred,Annie,Aphelios,Heimerdinger,Neeko,Kayn,Talon,Tristana,Thresh,False
756,NA1_4620606352,Sion,Udyr,Swain,Samira,Leona,Camille,Graves,TwistedFate,Aphelios,Rakan,False
757,NA1_4628018321,Kennen,Viego,Rumble,Xayah,Rakan,Maokai,Kindred,Yone,Karthus,Nautilus,True
758,NA1_4617094360,AurelionSol,Belveth,Talon,Aphelios,Thresh,Garen,LeeSin,Sion,Zeri,Annie,False
759,NA1_4623718399,Malphite,Elise,Talon,Zeri,Milio,Mordekaiser,Nidalee,Tristana,Caitlyn,Bard,True
760,NA1_4626918054,Olaf,Udyr,Sylas,Aphelios,Renata,AurelionSol,Graves,Aatrox,Jhin,Alistar,True
761,NA1_4609118854,Jayce,Kindred,Cassiopeia,Zeri,Lulu,Malphite,Vi,Viktor,Vayne,Yuumi,True
762,NA1_4622393540,Ahri,XinZhao,Singed,Aphelios,Milio,Tryndamere,Nidalee,Qiyana,Jinx,Soraka,True
763,NA1_4614790001,Warwick,Karthus,Yone,Caitlyn,Lux,MonkeyKing,Udyr,Leblanc,Jinx,Blitzcrank,True
764,NA1_4630708299,Shen,Vi,Diana,Varus,Blitzcrank,Kennen,Renekton,Talon,Xayah,Rakan,True
765,NA1_4629704463,KSante,Viego,Lissandra,Zeri,Rakan,Fiora,Vi,Fizz,Draven,Pyke,True
766,NA1_4622893186,Darius,Vi,Yasuo,Xayah,Rakan,Jax,Singed,Caitlyn,Jinx,Bard,True
767,NA1_4619868674,Rengar,Evelynn,Yone,Varus,Lux,KSante,Graves,Annie,Zeri,Rakan,True
768,NA1_4630851497,Sion,Graves,Tristana,Seraphine,Pyke,Kennen,XinZhao,Viego,Caitlyn,Heimerdinger,True
769,NA1_4628254365,Riven,MonkeyKing,Taliyah,Kaisa,Blitzcrank,Jayce,Jax,Lissandra,Xayah,Braum,True
770,NA1_4621636856,Renekton,Kayn,Annie,Jinx,Thresh,Sett,Evelynn,LeeSin,Xayah,Blitzcrank,False
771,NA1_4612849483,Jax,RekSai,Gragas,Samira,Pyke,Fiora,Sejuani,Taliyah,Jinx,TahmKench,True
772,NA1_4619750760,Gnar,JarvanIV,Orianna,Lucian,Nami,Malphite,Gragas,KSante,Karma,Xayah,True
773,NA1_4627640997,Mordekaiser,Gragas,Qiyana,Ezreal,Karma,Sejuani,Vi,Swain,Varus,Rakan,False
774,NA1_4628392479,Jayce,LeeSin,Sylas,Jinx,Pyke,Malphite,Graves,Cassiopeia,Aphelios,Rakan,False
775,NA1_4623993631,Quinn,Udyr,Kennen,Aphelios,Lulu,Jayce,Nocturne,Neeko,Varus,Xerath,False
776,NA1_4626336028,Garen,Gragas,Yone,Varus,Karma,Graves,JarvanIV,Irelia,Karthus,Leona,False
777,NA1_4620160157,Vex,JarvanIV,Veigar,Aphelios,Thresh,Kennen,Kindred,Viktor,Kaisa,Pyke,True
778,NA1_4630869891,Kennen,LeeSin,Yone,Draven,Rakan,Zac,Gragas,Orianna,Xayah,Milio,True
779,NA1_4621488276,Fiora,Vi,Galio,Lucian,Nami,Darius,Twitch,Leblanc,Maokai,Lulu,True
780,NA1_4632218107,KSante,Kindred,Annie,Swain,Thresh,Gwen,MonkeyKing,Cassiopeia,Zeri,Yuumi,True
781,NA1_4628082774,KSante,Gragas,Irelia,Jinx,Thresh,Renekton,Nidalee,Qiyana,Aphelios,Lulu,True
782,NA1_4629763123,Gragas,Graves,AurelionSol,Ezreal,Blitzcrank,Nasus,Diana,Talon,Jhin,Rakan,False
783,NA1_4630640021,Yasuo,Gragas,Tristana,Zeri,Thresh,Rengar,Maokai,Zoe,Xayah,Annie,False
784,NA1_4630444620,Jax,Maokai,Yone,Jinx,Braum,Darius,MonkeyKing,Yasuo,Draven,Xerath,True
785,NA1_4631183545,Sejuani,JarvanIV,Cassiopeia,Aphelios,Lulu,Jayce,Gragas,Taliyah,Tristana,Milio,True
786,NA1_4619782996,Malphite,Viego,Sylas,Jhin,Annie,Gwen,Diana,Jayce,Tristana,Thresh,False
787,NA1_4629205489,Shen,Hecarim,Chogath,Vayne,Braum,TahmKench,Graves,Gragas,Jinx,Soraka,False
788,NA1_4615629282,Camille,Evelynn,Akshan,Zeri,Annie,Cassiopeia,Vi,Sion,Lucian,Nami,True
789,NA1_4630611556,LeeSin,Olaf,Sylas,Kaisa,Pyke,DrMundo,Hecarim,Renekton,Seraphine,Senna,True
790,NA1_4621779222,Gnar,XinZhao,Ahri,Aphelios,Soraka,Nasus,FiddleSticks,Zed,Kaisa,Nautilus,False
791,NA1_4622945288,Sion,Kindred,Katarina,Zeri,Milio,Jax,Gragas,Yasuo,Karthus,Senna,False
792,NA1_4631157604,Aatrox,Vi,Lux,Xayah,Zyra,Gragas,Zed,Zac,Aphelios,Seraphine,False
793,NA1_4625546950,Chogath,MasterYi,Zilean,Xayah,Rakan,Fiora,Gragas,Tryndamere,Seraphine,Senna,False
794,NA1_4625942181,Jax,LeeSin,Rumble,Kaisa,Rakan,Tryndamere,MonkeyKing,Soraka,Xayah,Cassiopeia,True
795,NA1_4628949348,Singed,LeeSin,Sylas,Varus,Heimerdinger,KSante,Evelynn,Kassadin,Xayah,Rakan,False
796,NA1_4630966410,Pantheon,Viego,Cassiopeia,Nilah,Sona,Jayce,Kindred,Kennen,Jinx,Janna,False
797,NA1_4618508313,Kennen,Gragas,Jayce,Jinx,Thresh,Malphite,Evelynn,Akshan,Nilah,Annie,True
798,NA1_4630158045,Fiora,JarvanIV,Ahri,Varus,Renata,Jayce,Talon,Gragas,Xayah,Rakan,True
799,NA1_4612805908,Kennen,Kindred,Varus,Ekko,Milio,Gnar,JarvanIV,Annie,Jinx,Lulu,False
800,NA1_4630155177,Camille,Sylas,Amumu,Janna,Caitlyn,Ekko,Irelia,Jax,Maokai,Kaisa,True
801,NA1_4619682292,KSante,Orianna,Kaisa,Zoe,Viego,Draven,Sett,Nautilus,Ekko,Fizz,True
802,NA1_4622214836,Camille,Viego,Velkoz,Zeri,Blitzcrank,Poppy,Graves,Vladimir,Aphelios,Thresh,True
803,NA1_4631131657,Khazix,Kennen,KSante,Sivir,Yuumi,Jayce,Talon,Syndra,Ezreal,Karma,True
804,NA1_4614324388,Fiora,Kayn,Ekko,Aphelios,Blitzcrank,Viktor,LeeSin,Akshan,Zeri,Ashe,True
805,NA1_4617969205,KSante,Viego,Sylas,Xayah,Soraka,Jax,Evelynn,Zed,Jinx,TahmKench,False
806,NA1_4626004143,Jayce,LeeSin,Syndra,Jinx,Blitzcrank,Ornn,MonkeyKing,Viktor,Jhin,Morgana,True
807,NA1_4621059302,Jax,Rumble,Zed,Aphelios,Annie,Darius,Viego,Ekko,Kaisa,Milio,True
808,NA1_4629069636,Olaf,LeeSin,Talon,Swain,TahmKench,Gnar,Taric,Ahri,Aphelios,Lulu,False
809,NA1_4630954585,Chogath,Diana,Pantheon,Sivir,Amumu,Yasuo,Nidalee,Fizz,Vayne,Blitzcrank,True
810,NA1_4618267184,Garen,MonkeyKing,Sylas,Jhin,Nautilus,Singed,Rengar,Annie,Ezreal,Thresh,True
811,NA1_4622647507,Teemo,Nautilus,Kaisa,Seraphine,Hecarim,Illaoi,JarvanIV,Lulu,Xayah,Nocturne,False
812,NA1_4622279259,Pantheon,Zed,Ekko,Kaisa,Pyke,KSante,LeeSin,Singed,Xayah,Leona,True
813,NA1_4612971672,Karma,Graves,Ahri,Jinx,Blitzcrank,Irelia,LeeSin,Sylas,Aphelios,Thresh,True
814,NA1_4617743637,Gragas,Elise,Gangplank,Kaisa,Nautilus,Rumble,JarvanIV,Taliyah,Xayah,Milio,False
815,NA1_4623076694,Gangplank,Gragas,Qiyana,Jhin,Thresh,Akshan,Nunu,Fizz,Aphelios,Rakan,False
816,NA1_4622296094,KSante,Ekko,Karma,Swain,Nautilus,Sejuani,Belveth,Twitch,Kaisa,Blitzcrank,False
817,NA1_4631124373,Rengar,Elise,Lucian,Aphelios,Nautilus,KSante,JarvanIV,Rumble,Ezreal,Braum,False
818,NA1_4627940668,Sylas,Kindred,Ryze,Xayah,Seraphine,Jayce,Sejuani,Malphite,Kaisa,Thresh,False
819,NA1_4628002598,Camille,Talon,AurelionSol,Jinx,Leona,Kennen,Viego,Irelia,Twitch,Rakan,False
820,NA1_4622347045,Rumble,Viego,KSante,Ezreal,Annie,Irelia,Vi,Leblanc,Aphelios,Rakan,True
821,NA1_4619879614,Quinn,Mordekaiser,Akshan,Ezreal,Karma,Fiora,Talon,Gragas,Zeri,Twitch,False
822,NA1_4618060717,Fiora,MonkeyKing,Zac,Ziggs,Rakan,Jayce,FiddleSticks,Zed,Seraphine,Senna,False
823,NA1_4629498841,Kaisa,Syndra,Viego,Thresh,Garen,Vayne,LeeSin,Ornn,Vladimir,Zyra,True
824,NA1_4632199269,Rengar,Thresh,Zed,Kaisa,Nidalee,Gragas,MonkeyKing,Xayah,Pantheon,Rakan,False
825,NA1_4625895143,KSante,JarvanIV,Lissandra,Ezreal,Lux,Poppy,Ivern,Yone,Vayne,Anivia,True
826,NA1_4631207996,Vladimir,Rengar,Renekton,Veigar,Senna,Jax,Viego,Sylas,Zeri,Yuumi,False
827,NA1_4624226324,Mordekaiser,Gragas,Yone,Aphelios,Blitzcrank,Riven,Viego,Katarina,Jinx,Thresh,False
828,NA1_4628531429,Olaf,Taliyah,Irelia,Jinx,Lux,Sett,LeeSin,Orianna,Varus,Swain,True
829,NA1_4627478384,Darius,Olaf,Gragas,Jhin,Soraka,Jayce,Nunu,Katarina,Twitch,Blitzcrank,True
830,NA1_4631262578,Seraphine,JarvanIV,Braum,Draven,Pyke,Kled,Nidalee,Vladimir,Gragas,Kaisa,True
831,NA1_4632173009,KSante,Gragas,Tristana,Aphelios,Thresh,Gwen,Nocturne,Leblanc,Zeri,Yuumi,True
832,NA1_4629738091,Jayce,Karthus,Malphite,Seraphine,Sona,Sion,Ivern,Zed,Ezreal,Karma,False
833,NA1_4626038044,Diana,Volibear,Urgot,Jinx,Nautilus,Aphelios,Orianna,Morgana,Gragas,Kayn,False
834,NA1_4626133861,Rengar,Gragas,Sylas,Ezreal,Bard,Jayce,Volibear,Syndra,Kaisa,Nautilus,True
835,NA1_4617645434,Chogath,Elise,Zed,Jinx,Rakan,KSante,Gragas,Ahri,Xayah,Heimerdinger,True
836,NA1_4626637584,Gnar,Udyr,Cassiopeia,Aphelios,Thresh,DrMundo,Zac,Zoe,Jinx,Yuumi,True
837,NA1_4622766134,Camille,Lillia,Sylas,Ezreal,Thresh,Darius,FiddleSticks,Qiyana,Twitch,Lulu,False
838,NA1_4632122930,Sett,Nautilus,Diana,Shaco,Kaisa,Gragas,JarvanIV,Syndra,Nilah,Twitch,False
839,NA1_4617411077,Pantheon,Graves,Leblanc,Jinx,Milio,Jayce,Evelynn,Twitch,Chogath,Senna,True
840,NA1_4620610348,Malphite,Hecarim,Zeri,Vex,Blitzcrank,Neeko,Karthus,Sylas,Xayah,Thresh,False
841,NA1_4626947416,Chogath,MonkeyKing,Leblanc,Zeri,Yuumi,Tryndamere,Gragas,Akshan,Varus,Twitch,False
842,NA1_4630546928,Shen,Hecarim,AurelionSol,Lucian,Nami,Malphite,Udyr,Vex,Draven,Lux,True
843,NA1_4626910431,Gragas,Khazix,Yasuo,Aphelios,Neeko,Urgot,MonkeyKing,Annie,Zeri,Yuumi,False
844,NA1_4614774506,Gragas,Poppy,Orianna,Twitch,Lulu,Kennen,Vi,Zilean,Aphelios,Soraka,False
845,NA1_4629355422,Camille,Kindred,Ahri,Aphelios,Lulu,Singed,MonkeyKing,Ezreal,Vladimir,Rakan,True
846,NA1_4616132210,Darius,Nunu,Rumble,Kalista,Annie,AurelionSol,Rengar,Jayce,Tristana,Milio,True
847,NA1_4620199431,Singed,LeeSin,Katarina,Kalista,Thresh,Gwen,Kayn,Galio,Aphelios,Nautilus,False
848,NA1_4625935842,Yone,Ivern,Kassadin,Kalista,Amumu,Fiora,Sylas,Syndra,Nilah,Soraka,False
849,NA1_4618755394,Garen,Rengar,Lux,Jinx,Thresh,Pantheon,JarvanIV,Akali,Zeri,Lulu,False
850,NA1_4628268165,Irelia,JarvanIV,Ziggs,Ezreal,Blitzcrank,Jax,LeeSin,Anivia,Ashe,Rakan,False
851,NA1_4629757297,Poppy,Elise,Zed,Jhin,Rakan,Jax,Gragas,Yasuo,Xayah,Soraka,True
852,NA1_4629780346,Urgot,MasterYi,Fizz,Xayah,Rakan,Akshan,XinZhao,Galio,Sivir,Rell,True
853,NA1_4629096572,Malphite,MasterYi,Fizz,Zeri,Rakan,MonkeyKing,Kennen,Pantheon,Jinx,Lulu,False
854,NA1_4621352305,Gnar,Vi,Sylas,Xayah,Rakan,Kennen,Ekko,Zed,Ashe,Velkoz,False
855,NA1_4625440587,Singed,RekSai,Katarina,Draven,Heimerdinger,Poppy,FiddleSticks,Orianna,Varus,Lulu,False
856,NA1_4631438191,Rumble,JarvanIV,Ezreal,Kassadin,Nami,Pantheon,Karthus,Lux,Xayah,Rakan,True
857,NA1_4627940036,Gragas,LeeSin,Vladimir,Twitch,Lulu,Irelia,Graves,Kassadin,Jinx,Thresh,False
858,NA1_4621774456,Fiora,Hecarim,Veigar,Zeri,Rakan,Garen,Pyke,Talon,Jhin,Elise,False
859,NA1_4615110730,Jayce,LeeSin,Swain,Jinx,Lissandra,KSante,Elise,Akshan,Tristana,TahmKench,False
860,NA1_4629202717,Mordekaiser,Diana,Yasuo,Xayah,Janna,Kennen,Kindred,Maokai,Seraphine,JarvanIV,False
861,NA1_4623673125,Chogath,Hecarim,Yasuo,Varus,Karma,Sion,JarvanIV,Sylas,Lucian,Milio,False
862,NA1_4629083666,Teemo,Belveth,Yone,Kaisa,Rakan,Vladimir,Graves,Irelia,Seraphine,Renata,False
863,NA1_4630556936,Jayce,Zac,Qiyana,Varus,Pyke,Darius,Graves,Ahri,Jinx,Milio,False
864,NA1_4622927118,Rumble,LeeSin,Leblanc,Aphelios,Milio,Jayce,Viego,Syndra,Seraphine,Rakan,True
865,NA1_4628241738,Irelia,Nocturne,Viktor,Ashe,Blitzcrank,Rumble,LeeSin,Galio,Xayah,Karma,False
866,NA1_4628095780,Jax,Rengar,Viktor,Swain,Chogath,Gangplank,Khazix,Sylas,Kaisa,Rakan,False
867,NA1_4631080186,Heimerdinger,Rengar,Nasus,Xayah,Braum,Camille,JarvanIV,Xerath,Caitlyn,Lux,False
868,NA1_4615442640,Irelia,Sylas,Annie,Xayah,Karma,Olaf,Hecarim,Jayce,Swain,Senna,True
869,NA1_4614386036,Malphite,Ivern,Irelia,Kaisa,Pyke,Nautilus,Gragas,Ahri,Tristana,Fiora,True
870,NA1_4632173422,Singed,Shaco,Irelia,Xayah,Sona,Darius,Graves,Syndra,Aphelios,Janna,False
871,NA1_4622639447,Tryndamere,Gragas,Yone,Zeri,Blitzcrank,Malphite,Ivern,Seraphine,Aphelios,Thresh,True
872,NA1_4623610441,Singed,AurelionSol,Vi,Caitlyn,Thresh,Shen,Nocturne,Syndra,Xayah,Rakan,False
873,NA1_4628484138,Kled,Kindred,Zoe,Jinx,Thresh,Urgot,Khazix,Viktor,Karthus,Senna,True
874,NA1_4621857804,Darius,Rengar,Kassadin,Varus,Blitzcrank,Jayce,LeeSin,Rumble,Jinx,Zac,False
875,NA1_4631453647,Akshan,Hecarim,Kennen,Seraphine,Karma,KSante,Khazix,Lux,Jinx,Soraka,True
876,NA1_4607054904,Garen,Vi,Anivia,Twitch,Annie,Kennen,LeeSin,KSante,Jinx,Renata,True
877,NA1_4629486728,Mordekaiser,Lucian,AurelionSol,Hecarim,Thresh,Singed,Vi,Sylas,Xayah,Rakan,True
878,NA1_4626047110,Jayce,Elise,Lissandra,Ezreal,Pyke,Rumble,MonkeyKing,Sylas,Varus,Thresh,False
879,NA1_4625526890,KSante,Gragas,Zed,Kaisa,Blitzcrank,Mordekaiser,Rengar,Galio,Vayne,Renata,True
880,NA1_4623960417,Jax,Zac,Twitch,Jinx,Karma,Olaf,Udyr,Katarina,Nilah,Senna,False
881,NA1_4630641959,Maokai,FiddleSticks,TwistedFate,Zeri,Lulu,Volibear,Rengar,Cassiopeia,Ezreal,Alistar,True
882,NA1_4624007569,Shen,Gragas,Fizz,Jhin,Heimerdinger,Sion,Udyr,Katarina,Varus,Zyra,True
883,NA1_4628422320,Thresh,Akali,Gragas,Jinx,Yasuo,Ivern,Aphelios,Ahri,Pantheon,Rakan,False
884,NA1_4620938937,KSante,LeeSin,Leblanc,Twitch,Nautilus,Malphite,Nunu,Viktor,Jinx,Milio,True
885,NA1_4626898694,Teemo,LeeSin,Veigar,Tristana,Nautilus,Malphite,Khazix,Anivia,Jhin,Alistar,True
886,NA1_4631482551,Olaf,Vi,Lux,Jinx,Thresh,Viktor,Gragas,DrMundo,Aphelios,Rakan,True
887,NA1_4612424109,Aatrox,Udyr,Tristana,Zeri,Shaco,Irelia,Rengar,Jayce,Veigar,Soraka,False
888,NA1_4629886281,KSante,Kayn,Syndra,Sivir,Taric,Malphite,Graves,Rumble,Yasuo,Leona,False
889,NA1_4615266693,Jax,Kayn,Ahri,Zeri,Annie,Irelia,Vi,Taliyah,Caitlyn,Thresh,True
890,NA1_4631962562,KSante,Maokai,TwistedFate,Jinx,Rakan,Fiora,MonkeyKing,Tristana,Jhin,Zyra,True
891,NA1_4619889160,Jayce,MonkeyKing,Sylas,Zeri,Karma,Shen,LeeSin,Vex,Ashe,Milio,False
892,NA1_4619699472,Olaf,Volibear,Leblanc,Aphelios,Annie,Fiora,Sejuani,Jayce,Varus,Pyke,False
893,NA1_4617187124,Renekton,LeeSin,Katarina,Zeri,Blitzcrank,Poppy,MonkeyKing,Sylas,Jinx,Milio,False
894,NA1_4631346702,Sett,Qiyana,Sylas,KogMaw,Amumu,KSante,Ekko,Lissandra,Twitch,Lulu,False
895,NA1_4629103277,Vayne,Kindred,Galio,Jinx,Blitzcrank,Kennen,Khazix,Cassiopeia,Zeri,Alistar,False
896,NA1_4618524593,Taliyah,LeeSin,Chogath,Xayah,Leona,Olaf,MonkeyKing,Leblanc,Kaisa,Rakan,False
897,NA1_4612911502,Malphite,JarvanIV,Veigar,Xayah,Blitzcrank,Aphelios,Gragas,Zed,Ornn,Thresh,False
898,NA1_4631470942,Yorick,Graves,Chogath,Vayne,Rakan,Garen,Viego,Akali,Jinx,Senna,False
899,NA1_4616895599,Ornn,Khazix,Akshan,Seraphine,Senna,Rumble,Kayn,Veigar,Xayah,Twitch,False
900,NA1_4628590895,Urgot,Graves,Anivia,Senna,Galio,Kennen,LeeSin,Akshan,Zeri,Lulu,False
901,NA1_4632112944,Caitlyn,Qiyana,Thresh,Zac,Mordekaiser,JarvanIV,Seraphine,Lux,Olaf,Ahri,True
902,NA1_4628537290,MonkeyKing,Malphite,Thresh,Samira,Lux,Jinx,Gragas,AurelionSol,Akali,Lulu,False
903,NA1_4625788778,Jayce,Taric,Taliyah,Aphelios,Morgana,Sion,Gragas,Tristana,Xayah,Rakan,True
904,NA1_4622730684,KSante,Hecarim,Zoe,Kaisa,Twitch,Garen,Gragas,Yone,Jhin,Rakan,False
905,NA1_4625810787,Renekton,Lillia,Anivia,Xayah,Thresh,Nautilus,Gragas,Yasuo,Tristana,Garen,False
906,NA1_4618159728,Malphite,Kayn,Vladimir,Xayah,Milio,Fiora,Viego,Leblanc,Veigar,Ashe,False
907,NA1_4624930304,Nidalee,Hecarim,Anivia,Sivir,Nautilus,Mordekaiser,Rengar,Viktor,Varus,Morgana,False
908,NA1_4630774423,Aatrox,Ekko,Neeko,Kaisa,Nautilus,Draven,Vi,Orianna,Xayah,Lux,True
909,NA1_4631229901,Camille,Sejuani,Sylas,Xayah,Thresh,Malzahar,Gragas,Leona,Gnar,Samira,True
910,NA1_4625792518,Gragas,Kindred,Yone,Vayne,Lulu,Kennen,Graves,Seraphine,Swain,Milio,True
911,NA1_4619078026,Poppy,MonkeyKing,Akali,Zeri,Sona,Irelia,Karthus,Garen,Jinx,Milio,True
912,NA1_4631611834,Rengar,Kindred,Leblanc,Aphelios,Thresh,Draven,MonkeyKing,Lissandra,Lux,Alistar,False
913,NA1_4625735373,Malphite,LeeSin,Gragas,Kaisa,Rell,Camille,Viego,Galio,Swain,Annie,False
914,NA1_4630559383,KSante,Nidalee,Malzahar,Caitlyn,Karma,DrMundo,Udyr,Talon,Jinx,Senna,False
915,NA1_4616871470,Malphite,LeeSin,Garen,Lux,Neeko,Mordekaiser,JarvanIV,Galio,Swain,Pyke,False
916,NA1_4616068771,LeeSin,Rengar,Taliyah,Zeri,Zilean,Ornn,Sylas,Jayce,Kaisa,Nautilus,False
917,NA1_4629273897,Urgot,Gragas,Jayce,Jinx,Lulu,Jax,Rengar,Fizz,Draven,Nautilus,False
918,NA1_4628152137,Gwen,Ekko,Jayce,Jinx,Rell,Darius,LeeSin,Galio,Lucian,Karma,True
919,NA1_4606634667,Malphite,Kindred,Sylas,Ezreal,Taric,Kled,Maokai,Yone,Aphelios,Lulu,True
920,NA1_4615826057,Sejuani,Elise,Tristana,Kaisa,Blitzcrank,Thresh,MonkeyKing,Gragas,Jinx,Renata,False
921,NA1_4612950163,Gragas,Vi,Akali,Xayah,Taric,Olaf,RekSai,Ahri,Rakan,Ezreal,True
922,NA1_4620895065,Jayce,Gragas,Tristana,Jhin,Senna,Kennen,Graves,Pantheon,Caitlyn,Rakan,True
923,NA1_4626374795,Garen,Zac,Renekton,Jinx,Blitzcrank,Gangplank,Sejuani,Leblanc,Ezreal,Leona,False
924,NA1_4627549028,Soraka,LeeSin,Leblanc,Ezreal,Darius,FiddleSticks,Warwick,Lux,Pantheon,Caitlyn,False
